kepid,segno,period_inj,depth,epoch,MES_expect,MES_scaled,ntransits,BLS_Period,BLS_Tc,BLS_SN,BLS_SR,BLS_SDE,BLS_Depth,BLS_Qtran,BLS_Qingress,BLS_OOTmag,BLS_i1,BLS_i2,BLS_deltaChi2,BLS_fraconenight,BLS_Npointsintransit,BLS_Ntransits,BLS_Npointsbeforetransit,BLS_Npointsaftertransit,BLS_Rednoise,BLS_Whitenoise,BLS_SignaltoPinknoise,detect_distance
8890150 , 5 , 7.05429483 , 359.3 , 136.18961 , 11.2 , 1.55537776762 , 198.460658895 , 1.40251912 , 1374.9650186 , 4.8082 , 0.0001 , 5.44997 , 0.00037 , 0.10387 , 0.2054 , 10.00026 , 0.66591 , 0.76978 , -0.0 , 0.1065 , 143.0 , 21.0 , 149.0 , 145.0 , 9e-05 , 0.00063 , 6.57282 , -1
8890150 , 6 , 7.05429483 , 359.3 , 136.18961 , 11.2 , 1.55537776762 , 198.460658895 , 12.28639882 , 1446.41402814 , 5.0454 , 0.00011 , 5.37572 , 0.00068 , 0.02626 , 0.18793 , 9.99964 , 0.40271 , 0.42897 , -0.0 , 0.59199 , 45.0 , 3.0 , 46.0 , 30.0 , 5e-05 , 0.0006 , 7.3731 , -1
8890150 , 7 , 7.05429483 , 359.3 , 136.18961 , 11.2 , 1.55537776762 , 198.460658895 , 2.40205378 , 1529.34991011 , 4.4376 , 9e-05 , 4.73128 , 0.00053 , 0.0445 , 0.16818 , 9.99973 , 0.17279 , 0.21729 , -0.0 , 0.1895 , 59.0 , 12.0 , 61.0 , 57.0 , 7e-05 , 0.00068 , 5.85657 , -1
8894646 , 0 , 3.55557922 , 60.4 , 132.75203 , 15.5 , 2.15253173197 , 393.747379365 , 1.16430892 , 939.781049387 , 5.05741 , 3e-05 , 5.58875 , 0.00015 , 0.02944 , 0.21987 , 9.99999 , 0.89404 , 0.92348 , -0.0 , 0.13202 , 51.0 , 26.0 , 37.0 , 38.0 , 0.0 , 0.00017 , 6.23762 , -1
8894646 , 1 , 3.55557922 , 60.4 , 132.75203 , 15.5 , 2.15253173197 , 393.747379365 , 0.52771905 , 970.319491454 , 4.58337 , 2e-05 , 5.06137 , 0.00025 , 0.01163 , 0.21092 , 10.0 , 0.35398 , 0.36561 , -0.0 , 0.19864 , 17.0 , 17.0 , 15.0 , 16.0 , 0.0 , 0.00017 , 5.82085 , -1
8894646 , 2 , 3.55557922 , 60.4 , 132.75203 , 15.5 , 2.15253173197 , 393.747379365 , 0.89282779 , 1034.07135876 , 4.85412 , 2e-05 , 5.28394 , 0.00011 , 0.0534 , 0.17727 , 9.99999 , 0.82743 , 0.88083 , -0.0 , 0.10727 , 69.0 , 33.0 , 73.0 , 69.0 , 0.0 , 0.00015 , 6.0894 , -1
8894646 , 3 , 3.55557922 , 60.4 , 132.75203 , 15.5 , 2.15253173197 , 393.747379365 , 1.01777951 , 1306.54269111 , 5.11366 , 2e-05 , 5.55762 , 0.00027 , 0.01055 , 0.22931 , 10.0 , 0.19018 , 0.20073 , -0.0 , 0.19063 , 15.0 , 15.0 , 17.0 , 16.0 , 0.0 , 0.00016 , 6.26904 , -1
8894646 , 4 , 3.55557922 , 60.4 , 132.75203 , 15.5 , 2.15253173197 , 393.747379365 , 0.8287582 , 1340.98896071 , 4.56756 , 2e-05 , 5.19725 , 9e-05 , 0.0884 , 0.21491 , 9.99999 , 0.88007 , 0.96847 , -0.0 , 0.09246 , 128.0 , 37.0 , 128.0 , 131.0 , 0.0 , 0.00016 , 6.2467 , -1
8894646 , 5 , 3.55557922 , 60.4 , 132.75203 , 15.5 , 2.15253173197 , 393.747379365 , 0.72144015 , 1374.67612548 , 4.96032 , 2e-05 , 5.40072 , 0.00023 , 0.01078 , 0.25081 , 10.0 , 0.47977 , 0.49055 , -0.0 , 0.20814 , 15.0 , 15.0 , 15.0 , 15.0 , 0.0 , 0.00015 , 5.82928 , -1
8894646 , 6 , 3.55557922 , 60.4 , 132.75203 , 15.5 , 2.15253173197 , 393.747379365 , 0.8997854 , 1440.65517161 , 5.03242 , 2e-05 , 5.56894 , 0.00019 , 0.01729 , 0.19487 , 10.00001 , 0.26842 , 0.28571 , -0.0 , 0.21835 , 24.0 , 24.0 , 21.0 , 25.0 , 0.0 , 0.00015 , 6.3749 , -1
8894646 , 7 , 3.55557922 , 60.4 , 132.75203 , 15.5 , 2.15253173197 , 393.747379365 , 0.60163571 , 1527.20842451 , 5.45007 , 3e-05 , 6.0366 , 0.00018 , 0.0329 , 0.20338 , 10.0 , 0.53133 , 0.56424 , -0.0 , 0.11576 , 47.0 , 47.0 , 45.0 , 45.0 , 0.0 , 0.00018 , 6.64598 , -1
8905246 , 0 , 27.63714708 , 735.5 , 143.93342 , 27.4 , 3.80512061007 , 50.6564587129 , 5.94833817 , 945.197008617 , 7.04933 , 9e-05 , 6.07454 , 0.00031 , 0.11742 , 0.22052 , 10.00108 , 0.95754 , 1.07496 , -0.0 , 0.44665 , 175.0 , 6.0 , 164.0 , 148.0 , 4e-05 , 0.00027 , 12.04803 , -1
8905246 , 1 , 27.63714708 , 735.5 , 143.93342 , 27.4 , 3.80512061007 , 50.6564587129 , 1.5203915 , 970.375819627 , 6.2986 , 9e-05 , 5.28682 , 0.00029 , 0.13007 , 0.17302 , 10.0006 , 0.1103 , 0.24037 , -0.0 , 0.11849 , 173.0 , 20.0 , 179.0 , 183.0 , 0.00013 , 0.00029 , 8.02794 , -1
8905246 , 2 , 27.63714708 , 735.5 , 143.93342 , 27.4 , 3.80512061007 , 50.6564587129 , 14.82784698 , 1048.17402638 , 6.65298 , 0.0001 , 5.60296 , 0.00047 , 0.0395 , 0.18825 , 10.00138 , 0.99103 , 1.03053 , -0.0 , 0.68524 , 74.0 , 3.0 , 53.0 , 53.0 , 4e-05 , 0.00024 , 13.44161 , -1
8905246 , 3 , 27.63714708 , 735.5 , 143.93342 , 27.4 , 3.80512061007 , 50.6564587129 , 5.4710221 , 1216.51380065 , 5.50738 , 5e-05 , 5.00789 , 0.00019 , 0.10348 , 0.20561 , 9.99879 , 0.08264 , 0.18612 , -0.0 , 0.21512 , 163.0 , 6.0 , 147.0 , 157.0 , 6e-05 , 0.00022 , 6.41766 , -1
8905246 , 4 , 27.63714708 , 735.5 , 143.93342 , 27.4 , 3.80512061007 , 50.6564587129 , 10.20860211 , 1314.90234524 , 5.30559 , 4e-05 , 5.3145 , 0.0002 , 0.06063 , 0.22917 , 10.00168 , 0.75802 , 0.81865 , -0.0 , 0.32229 , 91.0 , 3.0 , 78.0 , 86.0 , 2e-05 , 0.0002 , 8.61121 , -1
8905246 , 5 , 27.63714708 , 735.5 , 143.93342 , 27.4 , 3.80512061007 , 50.6564587129 , 3.07568569 , 1338.50596326 , 8.52476 , 9e-05 , 5.5663 , 0.00027 , 0.16729 , 0.08239 , 10.00148 , 0.29484 , 0.46213 , -0.0 , 0.15613 , 265.0 , 11.0 , 254.0 , 258.0 , 8e-05 , 0.00026 , 9.10405 , -1
8905246 , 6 , 27.63714708 , 735.5 , 143.93342 , 27.4 , 3.80512061007 , 50.6564587129 , 15.03518268 , 1374.37143688 , 6.58499 , 9e-05 , 5.64072 , 0.00068 , 0.01959 , 0.05898 , 10.00009 , 0.0 , 0.01959 , -0.0 , 0.95061 , 27.0 , 2.0 , 26.0 , 28.0 , 8e-05 , 0.00023 , 9.58268 , -1
8905246 , 7 , 27.63714708 , 735.5 , 143.93342 , 27.4 , 3.80512061007 , 50.6564587129 , 13.34075976 , 1444.31137838 , 4.54776 , 5e-05 , 4.35269 , 0.00028 , 0.03237 , 0.16051 , 10.00011 , 0.37611 , 0.40847 , -0.0 , 0.6837 , 55.0 , 3.0 , 59.0 , 41.0 , 5e-05 , 0.00022 , 6.79892 , -1
8938937 , 0 , 37.1083458 , 366.5 , 166.2453 , 7.9 , 1.09709681823 , 37.7273621289 , 0.6056031 , 939.328199622 , 4.90147 , 0.00012 , 5.28741 , 0.00056 , 0.04659 , 0.00543 , 10.0 , 0.60498 , 0.65157 , -0.0 , 0.1283 , 61.0 , 46.0 , 63.0 , 64.0 , 0.00012 , 0.00077 , 5.56489 , -1
8938937 , 1 , 37.1083458 , 366.5 , 166.2453 , 7.9 , 1.09709681823 , 37.7273621289 , 0.64357988 , 1034.37652004 , 5.14604 , 9e-05 , 5.53208 , 0.00083 , 0.01856 , 0.18603 , 9.99998 , 0.06338 , 0.08194 , -0.0 , 0.18804 , 34.0 , 34.0 , 21.0 , 29.0 , 0.0 , 0.0006 , 8.12972 , -1
8938937 , 2 , 37.1083458 , 366.5 , 166.2453 , 7.9 , 1.09709681823 , 37.7273621289 , 1.07978474 , 1307.97290514 , 4.19471 , 0.00011 , 4.52671 , 0.00106 , 0.01095 , 0.24746 , 9.99998 , 0.93556 , 0.94651 , -0.0 , 0.21911 , 16.0 , 16.0 , 15.0 , 13.0 , 0.0 , 0.00079 , 5.39269 , -1
8938937 , 3 , 37.1083458 , 366.5 , 166.2453 , 7.9 , 1.09709681823 , 37.7273621289 , 2.36020304 , 1376.00178478 , 4.7953 , 8e-05 , 5.30131 , 0.00056 , 0.02866 , 0.22092 , 9.99998 , 0.93829 , 0.96695 , -0.0 , 0.20398 , 41.0 , 12.0 , 39.0 , 41.0 , 3e-05 , 0.00059 , 6.01837 , -1
8938937 , 4 , 37.1083458 , 366.5 , 166.2453 , 7.9 , 1.09709681823 , 37.7273621289 , 1.30489929 , 1441.43791656 , 4.56921 , 8e-05 , 4.94364 , 0.00082 , 0.01095 , 0.25194 , 9.99999 , 0.86412 , 0.87507 , -0.0 , 0.29882 , 14.0 , 14.0 , 16.0 , 17.0 , 0.0 , 0.00058 , 5.27316 , -1
8953414 , 0 , 2.66588544 , 167.0 , 131.6037 , 17.2 , 2.38861585741 , 525.153849072 , 0.50959205 , 1033.68162014 , 4.81016 , 7e-05 , 5.12019 , 0.00065 , 0.0158 , 0.2183 , 9.99998 , 0.64397 , 0.65977 , -0.0 , 0.16564 , 24.0 , 24.0 , 19.0 , 18.0 , 0.0 , 0.00048 , 6.6762 , -1
8953414 , 1 , 2.66588544 , 167.0 , 131.6037 , 17.2 , 2.38861585741 , 525.153849072 , 1.41996005 , 1375.1114077 , 4.32343 , 6e-05 , 4.86814 , 0.00026 , 0.0879 , 0.19913 , 9.99996 , 0.5236 , 0.6115 , -0.0 , 0.14067 , 122.0 , 21.0 , 121.0 , 128.0 , 0.0 , 0.00045 , 6.38448 , -1
8953414 , 2 , 2.66588544 , 167.0 , 131.6037 , 17.2 , 2.38861585741 , 525.153849072 , 10.27158338 , 1442.43370683 , 4.69734 , 6e-05 , 5.22267 , 0.00032 , 0.02487 , 0.01622 , 10.00006 , 0.0 , 0.02487 , -0.0 , 0.40876 , 37.0 , 3.0 , 24.0 , 37.0 , 0.0 , 0.00042 , 4.65342 , -1
8953414 , 3 , 2.66588544 , 167.0 , 131.6037 , 17.2 , 2.38861585741 , 525.153849072 , 2.6684412 , 1528.51591811 , 8.7367 , 0.0001 , 8.8232 , 0.00048 , 0.05241 , 0.19973 , 9.99995 , 0.15075 , 0.20316 , -0.0 , 0.15447 , 78.0 , 12.0 , 76.0 , 74.0 , 0.0 , 0.00045 , 9.55442 , 0.000958231534168
9031703 , 0 , 9.3335486 , 71.2 , 137.6177 , 11.7 , 1.6248142751 , 149.996540437 , 0.90038188 , 938.354768219 , 4.78995 , 3e-05 , 5.16603 , 0.00032 , 0.01125 , 0.21423 , 10.0 , 0.58402 , 0.59527 , -0.0 , 0.20275 , 19.0 , 19.0 , 14.0 , 14.0 , 0.0 , 0.00024 , 5.92841 , -1
9031703 , 1 , 9.3335486 , 71.2 , 137.6177 , 11.7 , 1.6248142751 , 149.996540437 , 2.2365512 , 1033.61060334 , 4.52332 , 3e-05 , 5.00262 , 0.00017 , 0.03238 , 0.23858 , 10.0 , 0.16444 , 0.19682 , -0.0 , 0.16723 , 49.0 , 14.0 , 47.0 , 49.0 , 0.0 , 0.0002 , 5.91596 , -1
9031703 , 2 , 9.3335486 , 71.2 , 137.6177 , 11.7 , 1.6248142751 , 149.996540437 , 1.04576373 , 1308.07813656 , 4.12756 , 3e-05 , 4.41971 , 0.00038 , 0.01078 , 0.23161 , 10.0 , 0.75428 , 0.76506 , -0.0 , 0.23403 , 14.0 , 14.0 , 14.0 , 14.0 , 0.0 , 0.00023 , 6.05684 , -1
9031703 , 3 , 9.3335486 , 71.2 , 137.6177 , 11.7 , 1.6248142751 , 149.996540437 , 1.09860867 , 1341.95346098 , 4.86373 , 3e-05 , 5.25479 , 0.00036 , 0.01013 , 0.06601 , 9.99999 , 0.30535 , 0.31548 , -0.0 , 0.32038 , 13.0 , 13.0 , 15.0 , 14.0 , 0.0 , 0.00024 , 5.43206 , -1
9031703 , 4 , 9.3335486 , 71.2 , 137.6177 , 11.7 , 1.6248142751 , 149.996540437 , 1.0968343 , 1373.66224799 , 4.66581 , 3e-05 , 5.27883 , 0.00011 , 0.08277 , 0.19897 , 9.99999 , 0.06126 , 0.14404 , -0.0 , 0.11308 , 119.0 , 28.0 , 122.0 , 120.0 , 0.0 , 0.0002 , 6.24772 , -1
9031703 , 5 , 9.3335486 , 71.2 , 137.6177 , 11.7 , 1.6248142751 , 149.996540437 , 1.4207809 , 1438.4743956 , 4.5171 , 3e-05 , 4.8411 , 0.00028 , 0.01087 , 0.24746 , 9.99999 , 0.37524 , 0.38612 , -0.0 , 0.34481 , 17.0 , 17.0 , 18.0 , 18.0 , 0.0 , 0.0002 , 5.83288 , -1
9031703 , 6 , 9.3335486 , 71.2 , 137.6177 , 11.7 , 1.6248142751 , 149.996540437 , 9.78104903 , 1537.95815145 , 4.67473 , 3e-05 , 5.06274 , 0.00032 , 0.0106 , 0.25661 , 10.0 , 0.92479 , 0.93539 , -0.0 , 0.50732 , 15.0 , 3.0 , 15.0 , 14.0 , 0.0 , 0.00022 , 5.71545 , -1
9042357 , 0 , 16.00351679 , 668.3 , 146.38812 , 29.9 , 4.15230314748 , 87.480771781 , 7.30663038 , 939.230978009 , 4.8212 , 5e-05 , 5.33363 , 0.00041 , 0.01953 , 0.13469 , 10.00016 , 0.01782 , 0.03735 , -0.0 , 0.32886 , 35.0 , 5.0 , 32.0 , 34.0 , 5e-05 , 0.00033 , 6.84934 , -1
9042357 , 1 , 16.00351679 , 668.3 , 146.38812 , 29.9 , 4.15230314748 , 87.480771781 , 2.932393 , 972.792843565 , 5.31772 , 7e-05 , 5.49354 , 0.0002 , 0.16667 , 0.13551 , 9.99953 , 0.50433 , 0.67099 , -0.0 , 0.13624 , 230.0 , 10.0 , 216.0 , 235.0 , 4e-05 , 0.00037 , 7.29488 , -1
9042357 , 2 , 16.00351679 , 668.3 , 146.38812 , 29.9 , 4.15230314748 , 87.480771781 , 15.97029495 , 1042.59415664 , 7.36597 , 7e-05 , 8.03016 , 0.00096 , 0.00895 , 0.31239 , 10.0 , 0.591 , 0.59995 , -0.0 , 0.57299 , 13.0 , 2.0 , 13.0 , 14.0 , 0.0 , 0.00033 , 10.65607 , 0.00207806565386
9042357 , 3 , 16.00351679 , 668.3 , 146.38812 , 29.9 , 4.15230314748 , 87.480771781 , 0.85594422 , 1216.68790328 , 4.23544 , 4e-05 , 4.71743 , 0.00021 , 0.04698 , 0.07353 , 9.99999 , 0.99107 , 1.03805 , -0.0 , 0.15457 , 66.0 , 34.0 , 63.0 , 61.0 , 0.0 , 0.0003 , 5.68194 , -1
9042357 , 4 , 16.00351679 , 668.3 , 146.38812 , 29.9 , 4.15230314748 , 87.480771781 , 3.11203436 , 1308.85205207 , 4.36149 , 4e-05 , 4.7214 , 0.00041 , 0.01784 , 0.19339 , 10.00001 , 0.61325 , 0.63109 , -0.0 , 0.24887 , 25.0 , 9.0 , 24.0 , 24.0 , 4e-05 , 0.00032 , 6.17429 , -1
9042357 , 5 , 16.00351679 , 668.3 , 146.38812 , 29.9 , 4.15230314748 , 87.480771781 , 0.66726833 , 1341.17835742 , 4.47904 , 5e-05 , 4.92675 , 0.00019 , 0.08679 , 0.06899 , 9.99999 , 0.01034 , 0.09713 , -0.0 , 0.08366 , 127.0 , 46.0 , 124.0 , 122.0 , 3e-05 , 0.00033 , 6.25515 , -1
9042357 , 6 , 16.00351679 , 668.3 , 146.38812 , 29.9 , 4.15230314748 , 87.480771781 , 7.4770499 , 1379.71683408 , 5.37694 , 6e-05 , 5.71388 , 0.00069 , 0.01151 , 0.25732 , 9.99999 , 0.72885 , 0.74037 , -0.0 , 0.77185 , 15.0 , 4.0 , 15.0 , 17.0 , 0.0 , 0.00034 , 7.94598 , -1
9042357 , 7 , 16.00351679 , 668.3 , 146.38812 , 29.9 , 4.15230314748 , 87.480771781 , 7.99724092 , 1442.65717128 , 8.5486 , 7e-05 , 9.31244 , 0.00066 , 0.01613 , 0.21552 , 10.0 , 0.62856 , 0.64469 , -0.0 , 0.46155 , 25.0 , 4.0 , 22.0 , 23.0 , 0.0 , 0.00032 , 10.20547 , -1
9049697 , 0 , 1.3274511 , 123.6 , 131.59052 , 16.6 , 2.30529204843 , 1054.65278533 , 1.50998297 , 939.308509612 , 4.73416 , 7e-05 , 5.15211 , 0.0003 , 0.09461 , 0.23393 , 9.9997 , 0.19167 , 0.28628 , -0.0 , 0.1059 , 136.0 , 20.0 , 132.0 , 134.0 , 0.0001 , 0.00045 , 6.8222 , -1
9049697 , 1 , 1.3274511 , 123.6 , 131.59052 , 16.6 , 2.30529204843 , 1054.65278533 , 2.89375648 , 974.168005128 , 5.95481 , 8e-05 , 6.36707 , 0.00035 , 0.06347 , 0.24803 , 10.00036 , 0.94717 , 1.01064 , -0.0 , 0.31145 , 87.0 , 10.0 , 88.0 , 87.0 , 6e-05 , 0.00045 , 6.8097 , -1
9049697 , 2 , 1.3274511 , 123.6 , 131.59052 , 16.6 , 2.30529204843 , 1054.65278533 , 10.93071904 , 1041.18719888 , 5.0904 , 9e-05 , 5.39153 , 0.00084 , 0.01319 , 0.18504 , 9.99929 , 0.72348 , 0.73667 , -0.0 , 0.59247 , 19.0 , 3.0 , 21.0 , 16.0 , 6e-05 , 0.00053 , 6.6316 , -1
9049697 , 3 , 1.3274511 , 123.6 , 131.59052 , 16.6 , 2.30529204843 , 1054.65278533 , 15.44922946 , 1320.80778321 , 5.38754 , 6e-05 , 5.91714 , 0.00063 , 0.01085 , 0.25183 , 9.99953 , 0.85807 , 0.86891 , -0.0 , 0.58338 , 14.0 , 2.0 , 15.0 , 9.0 , 0.0 , 0.0004 , 5.904 , -1
9049697 , 4 , 1.3274511 , 123.6 , 131.59052 , 16.6 , 2.30529204843 , 1054.65278533 , 1.12311263 , 1342.98586031 , 4.69909 , 5e-05 , 4.99442 , 0.00039 , 0.02516 , 0.17923 , 9.99981 , 0.53705 , 0.5622 , -0.0 , 0.13333 , 35.0 , 25.0 , 37.0 , 32.0 , 1e-05 , 0.00039 , 5.9354 , -1
9049697 , 5 , 1.3274511 , 123.6 , 131.59052 , 16.6 , 2.30529204843 , 1054.65278533 , 0.59825346 , 1374.15640147 , 4.25704 , 7e-05 , 4.70597 , 0.00043 , 0.03516 , 0.18061 , 9.99982 , 0.31307 , 0.34823 , -0.0 , 0.13987 , 52.0 , 51.0 , 53.0 , 52.0 , 9e-05 , 0.00052 , 5.79075 , -1
9049697 , 6 , 1.3274511 , 123.6 , 131.59052 , 16.6 , 2.30529204843 , 1054.65278533 , 5.57442983 , 1439.92583774 , 4.28587 , 7e-05 , 4.64083 , 0.00061 , 0.01851 , 0.19318 , 9.99981 , 0.07318 , 0.0917 , -0.0 , 0.27566 , 29.0 , 6.0 , 26.0 , 30.0 , 7e-05 , 0.00053 , 5.95707 , -1
9049697 , 7 , 1.3274511 , 123.6 , 131.59052 , 16.6 , 2.30529204843 , 1054.65278533 , 1.32717958 , 1526.75760176 , 8.27183 , 0.00011 , 7.80856 , 0.00047 , 0.06377 , 0.24506 , 10.00061 , 0.0 , 0.06377 , -0.0 , 0.10626 , 98.0 , 24.0 , 92.0 , 94.0 , 7e-05 , 0.00045 , 9.90527 , 0.000204563295411
9072639 , 0 , 1.182862515 , 22.3 , 131.97137 , 16.5 , 2.29140474694 , 1183.56950385 , 1.12040638 , 939.983197783 , 4.33502 , 1e-05 , 4.69198 , 0.00013 , 0.01096 , 0.24765 , 10.0 , 0.66343 , 0.67439 , -0.0 , 0.27118 , 12.0 , 12.0 , 17.0 , 18.0 , 0.0 , 9e-05 , 4.77396 , -1
9072639 , 1 , 1.182862515 , 22.3 , 131.97137 , 16.5 , 2.29140474694 , 1183.56950385 , 5.36747079 , 973.993293274 , 5.14575 , 1e-05 , 5.67552 , 0.0001 , 0.03185 , 0.24102 , 9.99999 , 0.68876 , 0.72061 , -0.0 , 0.24097 , 39.0 , 5.0 , 39.0 , 40.0 , 0.0 , 9e-05 , 6.77653 , -1
9072639 , 2 , 1.182862515 , 22.3 , 131.97137 , 16.5 , 2.29140474694 , 1183.56950385 , 2.6607376 , 1308.92510575 , 4.38679 , 1e-05 , 4.84439 , 6e-05 , 0.06898 , 0.16634 , 10.0 , 0.84352 , 0.9125 , -0.0 , 0.1603 , 92.0 , 11.0 , 97.0 , 90.0 , 0.0 , 9e-05 , 6.63081 , -1
9072639 , 3 , 1.182862515 , 22.3 , 131.97137 , 16.5 , 2.29140474694 , 1183.56950385 , 0.51784428 , 1338.52058169 , 4.97858 , 1e-05 , 5.47231 , 0.00011 , 0.01175 , 0.10295 , 10.0 , 0.21931 , 0.23107 , -0.0 , 0.25763 , 18.0 , 18.0 , 17.0 , 19.0 , 0.0 , 9e-05 , 5.25578 , -1
9072639 , 4 , 1.182862515 , 22.3 , 131.97137 , 16.5 , 2.29140474694 , 1183.56950385 , 4.96331453 , 1441.33120652 , 4.8918 , 1e-05 , 5.38244 , 6e-05 , 0.07429 , 0.19236 , 9.99999 , 0.9563 , 1.03059 , -0.0 , 0.18713 , 119.0 , 7.0 , 116.0 , 109.0 , 0.0 , 9e-05 , 6.93421 , -1
9072639 , 5 , 1.182862515 , 22.3 , 131.97137 , 16.5 , 2.29140474694 , 1183.56950385 , 1.17780637 , 1526.61164017 , 4.72854 , 1e-05 , 5.33145 , 8e-05 , 0.03324 , 0.21156 , 10.0 , 0.24186 , 0.2751 , -0.0 , 0.16083 , 48.0 , 26.0 , 47.0 , 50.0 , 1e-05 , 9e-05 , 6.37513 , 0.00428365454565
9110346 , 0 , 0.895276162 , 319080.0 , 131.6225645 , 932.1 , 129.44353725 , 1563.76329386 , 0.89524369 , 940.05555652 , 17.51657 , 0.05953 , 10.01112 , 0.29419 , 0.13006 , 0.43617 , 10.00084 , 0.92142 , 1.05148 , -0.04923 , 0.05667 , 177.0 , 34.0 , 180.0 , 191.0 , 0.00492 , 0.00875 , 274.91749 , 3.62710304092e-05
9110346 , 1 , 0.895276162 , 319080.0 , 131.6225645 , 932.1 , 129.44353725 , 1563.76329386 , 0.89510396 , 971.392967945 , 17.70918 , 0.05751 , 10.13856 , 0.28456 , 0.12953 , 0.4254 , 9.99993 , 0.59326 , 0.72279 , -0.04504 , 0.06385 , 172.0 , 33.0 , 182.0 , 183.0 , 0.00363 , 0.0084 , 316.41058 , 0.000192363619194
9110346 , 2 , 0.895276162 , 319080.0 , 131.6225645 , 932.1 , 129.44353725 , 1563.76329386 , 0.89527475 , 1034.05957403 , 17.46162 , 0.0656 , 10.03063 , 0.32399 , 0.13177 , 0.43847 , 9.99969 , -0.00351 , 0.12826 , -0.05904 , 0.05928 , 179.0 , 33.0 , 181.0 , 185.0 , 0.00442 , 0.00881 , 319.8529 , 1.57716822292e-06
9110346 , 3 , 0.895276162 , 319080.0 , 131.6225645 , 932.1 , 129.44353725 , 1563.76329386 , 0.89527475 , 1216.69627228 , 16.79923 , 0.06706 , 9.8531 , 0.33707 , 0.13083 , 0.44646 , 9.99585 , 0.73136 , 0.86219 , -0.06035 , 0.06701 , 177.0 , 32.0 , 175.0 , 178.0 , 0.00517 , 0.00954 , 290.1565 , 1.57716822292e-06
9110346 , 4 , 0.895276162 , 319080.0 , 131.6225645 , 932.1 , 129.44353725 , 1563.76329386 , 0.89533687 , 1308.01440576 , 17.4936 , 0.05743 , 10.10116 , 0.28948 , 0.13026 , 0.43085 , 9.99838 , 0.79672 , 0.92698 , -0.04538 , 0.0691 , 174.0 , 32.0 , 176.0 , 183.0 , 0.00309 , 0.00632 , 398.27035 , 6.78069453477e-05
9110346 , 5 , 0.895276162 , 319080.0 , 131.6225645 , 932.1 , 129.44353725 , 1563.76329386 , 0.895399 , 1340.24338645 , 18.60587 , 0.0601 , 10.27318 , 0.30057 , 0.12949 , 0.43536 , 9.99726 , 0.73393 , 0.86342 , -0.05382 , 0.05914 , 178.0 , 35.0 , 194.0 , 196.0 , 0.00299 , 0.00708 , 410.18274 , 0.00013719741314
9110346 , 6 , 0.895276162 , 319080.0 , 131.6225645 , 932.1 , 129.44353725 , 1563.76329386 , 0.89529028 , 1374.26667042 , 17.683 , 0.06367 , 10.09358 , 0.31159 , 0.13233 , 0.44122 , 9.99996 , 0.55191 , 0.68425 , -0.05835 , 0.05803 , 193.0 , 34.0 , 196.0 , 185.0 , 0.00382 , 0.00806 , 356.0178 , 1.57693115082e-05
9110346 , 7 , 0.895276162 , 319080.0 , 131.6225645 , 932.1 , 129.44353725 , 1563.76329386 , 0.89544561 , 1438.72405297 , 18.85926 , 0.06844 , 10.49755 , 0.34173 , 0.1313 , 0.4439 , 9.99639 , 0.29211 , 0.42341 , -0.07231 , 0.05774 , 205.0 , 37.0 , 208.0 , 209.0 , 0.00538 , 0.01067 , 295.45809 , 0.000189251063621
9110346 , 8 , 0.895276162 , 319080.0 , 131.6225645 , 932.1 , 129.44353725 , 1563.76329386 , 0.89533687 , 1529.14963968 , 16.97427 , 0.05768 , 9.88717 , 0.28948 , 0.12973 , 0.42657 , 9.99945 , 0.71411 , 0.84384 , -0.04547 , 0.06502 , 166.0 , 33.0 , 180.0 , 177.0 , 0.00473 , 0.00913 , 266.37162 , 6.78069453477e-05
9110357 , 0 , 0.895277575 , 534.5 , 133.411986 , 132.1 , 18.345125277 , 1563.7608258 , 0.89541454 , 940.054791422 , 15.11677 , 7e-05 , 10.52644 , 0.00033 , 0.12465 , 0.43637 , 9.99997 , 0.39821 , 0.52286 , -0.0 , 0.07451 , 172.0 , 33.0 , 172.0 , 175.0 , 0.0 , 0.00015 , 27.92899 , 0.00015297437103
9110357 , 1 , 0.895277575 , 534.5 , 133.411986 , 132.1 , 18.345125277 , 1563.7608258 , 0.89527475 , 971.390683721 , 18.02584 , 9e-05 , 10.81662 , 0.00043 , 0.12703 , 0.45888 , 9.99999 , 0.70595 , 0.83298 , -0.0 , 0.07699 , 175.0 , 33.0 , 180.0 , 180.0 , 0.0 , 0.00015 , 38.13549 , 3.15545093053e-06
9110357 , 2 , 0.895277575 , 534.5 , 133.411986 , 132.1 , 18.345125277 , 1563.7608258 , 0.89493323 , 1034.0645254 , 17.44135 , 0.00019 , 10.04586 , 0.00087 , 0.13096 , 0.39761 , 9.99997 , 0.48192 , 0.61288 , -0.0 , 0.07261 , 180.0 , 33.0 , 180.0 , 179.0 , 2e-05 , 0.00016 , 69.90039 , 0.00038469771162
9110357 , 3 , 0.895277575 , 534.5 , 133.411986 , 132.1 , 18.345125277 , 1563.7608258 , 0.89493323 , 1307.12616836 , 15.1629 , 6e-05 , 10.89254 , 0.00026 , 0.08432 , 0.21014 , 9.99999 , 0.69522 , 0.77954 , -0.0 , 0.07071 , 115.0 , 33.0 , 120.0 , 118.0 , 2e-05 , 0.00015 , 17.59361 , 0.00038469771162
